,predictor_name,coef,fold
385,mfcc_sma.3._linregerrQ,-1.0166981326246674,3
386,mfcc_sma.3._kurtosis,-2.2244572784685617,3
387,mfcc_sma.3._quartile1,1.042365546588274,3
388,mfcc_sma.4._minPos,0.9994441323397102,3
389,mfcc_sma.4._amean,-2.450805633182421,3
390,mfcc_sma.4._linregc1,0.33338188239017796,3
391,mfcc_sma.4._linregerrA,0.7098922917702395,3
392,mfcc_sma.4._iqr1.2,0.5645674167443799,3
393,mfcc_sma.5._max,-0.47002574854108037,3
394,mfcc_sma.5._min,-0.6395275848377434,3
395,mfcc_sma.5._quartile3,-1.5564633379979347,3
396,mfcc_sma.5._iqr1.2,1.039854612572744,3
397,mfcc_sma.6._maxPos,-0.7250189149858189,3
398,mfcc_sma.6._kurtosis,-2.0266142574067625,3
399,mfcc_sma.6._quartile2,-0.41264468953738276,3
400,mfcc_sma.6._iqr2.3,0.874033861427327,3
401,mfcc_sma.7._maxPos,0.04824805545149083,3
402,mfcc_sma.7._linregc2,1.5262264775102468,3
403,mfcc_sma.7._skewness,-0.8349218435968098,3
404,mfcc_sma.7._iqr2.3,-0.3750427436983492,3
405,mfcc_sma.8._max,-0.3258222430754625,3
406,mfcc_sma.8._min,-0.5472785818165384,3
407,mfcc_sma.8._amean,-0.6256208741414686,3
408,mfcc_sma.8._linregc2,-0.5938194325858033,3
409,mfcc_sma.8._skewness,-0.9922678849835305,3
410,mfcc_sma.8._quartile3,-0.7776562188779454,3
411,mfcc_sma.9._skewness,0.09526070868131775,3
412,mfcc_sma.9._iqr1.2,-0.9007418012960128,3
413,mfcc_sma.10._skewness,-0.7309756777675165,3
414,mfcc_sma.11._max,-0.334993378123682,3
415,mfcc_sma.11._maxPos,0.5710266701112968,3
416,mfcc_sma.11._minPos,-0.03924901573886581,3
417,mfcc_sma.11._skewness,-0.25983991454641897,3
418,mfcc_sma.11._quartile3,-0.49176712686278323,3
419,mfcc_sma.11._iqr1.2,0.8148831054918925,3
420,mfcc_sma.12._max,0.006508721181338384,3
421,mfcc_sma.12._range,1.0580731588418666,3
422,mfcc_sma.12._minPos,-0.6245692146179413,3
423,mfcc_sma.12._linregc1,0.6636033986965684,3
424,mfcc_sma.12._skewness,0.6213960999516186,3
425,mfcc_sma.12._iqr1.2,-1.353978512728953,3
426,mfcc_sma.12._iqr2.3,0.6781064465446904,3
427,lspFreq_sma.0._maxPos,-0.539147130097366,3
428,lspFreq_sma.0._amean,-0.4484674365849681,3
429,lspFreq_sma.0._kurtosis,0.5209600056340018,3
430,lspFreq_sma.1._linregc1,1.1187899011226787,3
431,lspFreq_sma.1._linregc2,-2.0557552822114236,3
432,lspFreq_sma.1._linregerrQ,-1.9521912475776513,3
433,lspFreq_sma.1._kurtosis,-1.601431271620229,3
434,lspFreq_sma.2._linregc1,1.160591262997325,3
435,lspFreq_sma.2._quartile1,-0.503730936914643,3
436,lspFreq_sma.3._range,0.6091167952953058,3
437,lspFreq_sma.3._linregerrA,0.7642655630242396,3
438,lspFreq_sma.3._skewness,1.551974121595282,3
439,lspFreq_sma.3._quartile1,-0.7957328688201146,3
440,lspFreq_sma.4._max,2.6032358049674373,3
441,lspFreq_sma.4._minPos,-0.5003092566004469,3
442,lspFreq_sma.4._linregc1,0.8438808126336301,3
443,lspFreq_sma.4._iqr2.3,-0.04025164211337762,3
444,lspFreq_sma.5._max,-1.616256413576741,3
445,lspFreq_sma.5._maxPos,0.9810794969627701,3
446,lspFreq_sma.5._iqr2.3,-0.4746371607872155,3
447,lspFreq_sma.5._iqr1.3,-0.5915511935892437,3
448,lspFreq_sma.6._max,-0.5872627404171955,3
449,lspFreq_sma.6._min,-1.829910971722501,3
450,lspFreq_sma.6._stddev,1.885363146127202,3
451,lspFreq_sma.6._kurtosis,-0.637414159039704,3
452,lspFreq_sma.6._iqr2.3,-1.5800103197134492,3
453,lspFreq_sma.7._max,-0.6320247355981923,3
454,lspFreq_sma.7._linregc2,-1.3813651218851275,3
455,lspFreq_sma.7._linregerrQ,-1.3376798913416876,3
456,lspFreq_sma.7._quartile2,-1.423691678280203,3
457,lspFreq_sma.7._quartile3,-1.4713567647438621,3
458,lspFreq_sma.7._iqr1.2,-0.6606667624558749,3
459,pcm_zcr_sma_maxPos,1.1727979033270746,3
